CpG_Site,t_stat,p_value
cg10159951,3.8367819956592397,0.0006497912579883927
cg16835233,3.8365871731134127,0.0006501280168131966
cg03200309,-3.8364275992971733,0.0006504039740773038
cg19207486,-3.8358760139572747,0.0006513587361004817
cg07745674,3.835715559488916,0.0006516367310328633
cg21333861,-3.8354387333795983,0.000652116618496661
cg22753768,3.835198127666612,0.0006525339977869153
cg02723856,3.8346420248947437,0.000653499671872278
cg00031973,3.8343581480433566,0.0006539931642499057
cg08148553,3.8320425574154937,0.0006580322464041415
cg19671120,3.83195147707462,0.0006581916160364028
cg27280575,3.8316299074189093,0.0006587545912587117
cg11387340,3.831268022256249,0.0006593887111464301
cg14712983,-3.831061692889388,0.0006597505230479303
cg06347896,-3.8304907623955273,0.0006607527001052308
cg04730047,3.8303930026072877,0.000660924451165337
cg10786829,3.830338977039708,0.000661019385718564
cg08829117,-3.830149851163647,0.0006613518257952774
cg09385692,3.8298629102419044,0.0006618565149992192
cg20052079,3.828709335173698,0.0006638893014693463
cg12688576,3.828469448567364,0.0006643127877386969
cg16180920,-3.827036129174365,0.0006668486296987538
cg19716238,3.826609659606235,0.0006676049713918759
cg17779336,-3.8252667851832616,0.0006699920428133684
cg08715226,3.824490737281806,0.0006713753405496491
cg01095590,3.8238703157023486,0.0006724832467837652
cg24460917,-3.823152059749985,0.0006737680945248764
cg02044725,-3.8230123111170875,0.0006740183621432422
cg17999358,-3.822801735350556,0.0006743956418039124
cg05801817,-3.8223675187698025,0.0006751742620180996
cg01700504,3.8214924815009907,0.0006767460192789967
cg06768987,-3.8209709956191644,0.000677684424164799
cg15844374,-3.8204709197193885,0.0006785854985353728
cg03896611,3.8203983365000074,0.0006787163818711554
cg26854298,3.8195492014848296,0.0006802493938370136
cg24381682,3.8192899410112258,0.0006807181327595684
cg12268637,3.819170404608829,0.0006809343592051331
cg06318402,3.819141635339108,0.0006809864092633791
cg07034928,3.8185105395159726,0.0006821291833560406
cg17199325,3.8182756737153207,0.0006825549521711343
cg19547404,-3.8172107242519444,0.0006844887772714453
cg06903384,3.8170949039151933,0.0006846994166795297
cg07364608,-3.8170812072643256,0.0006847243306140294
cg02812207,3.816943008869384,0.0006849757603858988
cg21224291,3.81520014290612,0.0006881543915939056
cg18103859,3.8150931831849886,0.0006883499337655069
cg07536102,3.815053561321772,0.0006884223836702704
cg17356056,3.814377325429618,0.0006896600550033426
cg09343421,-3.8126407489181564,0.0006928483859759478
cg22522299,-3.811972917826429,0.0006940783516293495
cg24826020,3.8118881354632186,0.0006942346507748564
cg05992786,3.811633580731418,0.0006947041380118163
cg08519008,-3.811326795723824,0.000695270368915345
cg18084609,3.81073132085152,0.0006963707221430653
cg12434901,3.8097998841439162,0.0006980953039560149
cg01775492,-3.8096944962293495,0.000698290695723256
cg21876626,3.8091704605367496,0.0006992630656811765
cg14518261,-3.8087545462935783,0.000700035754878703
cg12191355,3.808512459138888,0.0007004858912077524
cg24425829,-3.808094758207423,0.0007012632294947643
cg05069835,3.807995516772101,0.0007014480411292915
cg03210210,-3.8073008570522635,0.0007027430011965985
cg03209395,-3.8072768443260654,0.0007027878066777638
cg26372400,3.8071403674576363,0.0007030425127354234
cg02719634,3.8070441180060683,0.0007032221968931001
cg20114271,-3.8057197161852176,0.0007056992366713795
cg00862314,3.805468272908446,0.0007061704765329042
cg20949644,-3.80516191672108,0.0007067450470119735
cg03537942,3.805139482097676,0.000706787141079554
cg10318148,-3.80509415042871,0.0007068722043439678
cg18580274,3.8044773415490316,0.0007080306202150413
cg03031322,-3.804394316963144,0.000708186688733143
cg01874869,3.8042944159808485,0.0007083745258992131
cg18367578,-3.8038736486495717,0.0007091662019052354
cg13420662,3.802767254761992,0.0007112520213511233
cg00772407,3.8025872996238235,0.0007115918473015766
cg01796166,3.80224201495899,0.0007122443252029769
cg15581269,3.801761262899762,0.0007131537682921899
cg27326687,3.801427673264703,0.0007137854904945469
cg02468316,-3.8011506574488325,0.0007143104943381127
cg07370023,-3.800683561035665,0.0007151965970594032
cg05655089,3.8004055587604895,0.0007157244901993061
cg23882724,3.799846122638614,0.0007167879483401421
cg11663667,3.7998303462847884,0.0007168179607471411
cg20385356,-3.7995163876234277,0.0007174154809386982
cg04573550,3.7982661168789846,0.0007197998105381775
cg21511941,3.7981676938251647,0.0007199878371139059
cg07450849,-3.797949858981737,0.0007204041578531748
cg00412931,3.797697777069017,0.000720886224739501
cg07358855,3.7972135147990107,0.0007218131855438677
cg22736624,-3.7971370089993033,0.0007219597373532952
cg20236995,3.7966343854606213,0.0007229232693395786
cg00471159,3.7965513075129422,0.0007230826513123956
cg00593462,3.7945746702818566,0.0007268849116443558
cg06669056,-3.794165244326772,0.0007276749253189187
cg02383785,3.793903909522912,0.0007281796267066159
cg22159951,3.79378961509254,0.000728400464804055
cg01362358,3.793630338017393,0.0007287083270080609
cg01284192,-3.793362231782731,0.0007292268295256378
cg04632390,3.793138338436364,0.0007296601032955326
cg20838009,3.792492909097656,0.000730910534585414
cg01097384,3.791368799733054,0.0007330933494405233
cg08620044,3.7912659683737933,0.0007332933471769291
cg20320088,3.7910831591366274,0.0007336490264692022
cg03993743,3.7910525205903647,0.000733708654279004
cg02109162,3.790981889298617,0.0007338461328183501
cg11468522,3.790749627181871,0.0007342983913833856
cg07554041,-3.7905556449628883,0.0007346763206201431
cg25953688,3.7904505148084597,0.0007348812217654033
cg06995548,3.7902268227343128,0.0007353173889014571
cg13573474,3.790190231964217,0.0007353887596951018
cg25490410,3.7900812181926042,0.0007356014327029692
cg02223692,-3.789996210244005,0.0007357673149272751
cg07078841,3.7896086519196532,0.0007365240495913171
cg08105844,-3.7895781615500006,0.0007365836164558969
cg04797725,3.786265478183494,0.0007430835140530624
cg13744194,3.785725953349542,0.0007441474278123855
cg00655307,3.785508825837238,0.00074457601179537
cg06607919,3.7850688558694574,0.0007454452007034665
cg03916189,3.784876903386136,0.0007458247259909601
cg05877109,3.7842490806906475,0.0007470673669573058
cg07897690,3.782822775919283,0.0007498979625797617
cg26786147,-3.782817624173552,0.0007499082055437716
cg07682547,3.780569687049661,0.0007543907485542125
cg01025604,-3.778917882535961,0.0007577012511912004
cg14830003,3.7786852233769217,0.0007581686803568795
cg13808574,3.778431087986133,0.0007586795790404075
cg00508771,-3.7776974129016225,0.0007601564053077485
cg07462292,3.777585146948861,0.0007603826350628466
cg00741609,3.7768955373250717,0.0007617737284778658
cg18063017,3.776530102625981,0.0007625118985649236
cg17030233,3.775062718196708,0.0007654830319226189
cg22013055,-3.775026241293337,0.0007655570336952418
cg03024301,3.7749366177497126,0.0007657388853354584
cg14338830,-3.7745270503644806,0.0007665704602124001
cg18542458,3.7741020157515957,0.0007674343729191433
cg03615683,-3.773986956961544,0.0007676684016658876
cg16075139,-3.773857045358183,0.0007679327247952147
cg20420651,3.773289995352934,0.0007690875086947325
cg03268933,3.7732742258326177,0.0007691196472007116
cg21013710,-3.7723280923779052,0.000771050285092393
cg27046335,3.772118347244924,0.000771478922856412
cg00815862,-3.771948199553377,0.0007718268099290705
cg17649293,3.7718088254168993,0.0007721118910934327
cg01864178,-3.771108303108092,0.0007735463258159741
cg04609482,3.7709502157149655,0.0007738703958986775
cg25401771,-3.7708091506664076,0.0007741596832082983
cg13322920,-3.770798583731316,0.0007741813574684563
cg12905085,3.770342535402926,0.0007751173417958423
cg07599225,3.7700108286500598,0.0007757988248499093
cg09047573,3.769356594184691,0.0007771446501819443
cg25799864,3.769262455238787,0.0007773384910880517
cg13407975,3.768758787856765,0.0007783763925879457
cg06704605,3.768691758403563,0.0007785146215004384
cg21687563,3.768690741132034,0.0007785167195143783
cg09950681,-3.768214659983388,0.000779499192867413
cg21268659,3.7681443915097357,0.0007796443062659979
cg09237846,3.7680651096223277,0.0007798080652247856
cg00270789,3.7670231941211836,0.0007819632978900473
cg00143809,-3.766213905604541,0.000783641351571918
cg22857947,3.7661955152164452,0.0007836795247778019
cg04027961,-3.7661354138839163,0.0007838042906971732
cg23792314,3.7660971051138517,0.0007838838270012999
cg00511027,-3.765751144851122,0.0007846024638289768
cg07003558,3.765012198588192,0.000786139577849838
cg20454887,3.7644554188698116,0.0007872997034627214
cg27629023,-3.7643714307343483,0.0007874748492570335
cg14952089,-3.7640176236724443,0.000788213083829946
cg04556472,-3.7639774716328285,0.0007882969056198462
cg14128641,3.7639739006645034,0.0007883043608300665
cg22470465,-3.7637617636226364,0.0007887473689239763
cg02742775,3.7636325394926544,0.000789017348334804
cg15999077,-3.763178590185854,0.0007899664706909876
cg09557991,-3.7627916412456344,0.0007907763888677143
cg15847600,-3.76272683236212,0.0007909121188898847
cg12575507,-3.7620118624227814,0.0007924110010459054
cg13064046,-3.7619113688236596,0.0007926219009374801
cg16357719,3.7615859136698453,0.0007933052907590783
cg10005978,3.761581936074699,0.0007933136464632833
cg13942627,-3.7615203461951547,0.0007934430388381626
cg26411702,3.7611179293890307,0.0007942889723355735
cg06707081,3.7595604162557796,0.0007975713873340161
cg22786465,3.758626046820301,0.0007995469026603566
cg05901765,3.758424897078779,0.0007999728139572477
cg15540602,3.7580238402238866,0.0008008226672844335
cg18257814,3.757136182264275,0.0008027067838808338
cg24171047,-3.756010693556528,0.0008051019423259957
cg12231969,3.755600733112402,0.0008059761154212688
cg15940260,-3.754128802475454,0.0008091224151238904
cg21036914,-3.7540956158009395,0.0008091934908926392
cg02308226,-3.75402687056046,0.0008093407417096205
cg13382769,3.7532998809133447,0.0008108995412148918
cg11122493,-3.7531308040598876,0.0008112624933492126
cg11490276,-3.7529294909386093,0.0008116948531254636
cg22675801,3.7526492278742127,0.0008122971484723648
cg15242630,-3.7517737501945794,0.0008141813953332015
cg20548339,3.7514676772570525,0.000814841147818007
cg02456288,3.751361146044969,0.0008150709026411951
cg06010020,3.750973866621578,0.0008159066778317565
cg26722342,-3.750955192042374,0.000815946999992054
cg20840783,-3.7508342165430535,0.0008162082575127332
cg18175809,3.750179903413469,0.0008176227229870739
cg15065139,3.7500127217824724,0.0008179845128914139
cg05831315,-3.74953128881049,0.0008190272333243548
cg03762393,-3.749260035651235,0.0008196153038299426
cg23792308,3.7482918460565586,0.0008217176822860602
cg09498078,-3.7482196757729063,0.0008218746075229825
cg22502459,3.7478804646976527,0.0008226125717970388
cg04002618,3.747653100411564,0.0008231075722342529
cg03839418,-3.7469593129758585,0.0008246198335982546
cg11860238,-3.745556420915454,0.0008276860418021471
cg08275602,3.745263865284247,0.0008283268633914424
cg23434654,3.744848067627623,0.0008292384716201318
cg07200348,3.7432685304489683,0.00083271044195091
cg15338683,3.742755611166255,0.0008338409378573692
cg08773466,-3.74264410819699,0.0008340868934560319
cg11749902,-3.742642408546646,0.000834090643128884
cg14459130,3.7421596987703705,0.0008351562369433346
cg10235656,-3.7411415780171455,0.000837408125954866
cg10445911,-3.740579441314038,0.0008386540054866954
cg00193021,3.7405414671456105,0.0008387382339701873
cg08444117,3.7401284935854546,0.0008396547623840388
cg10530169,3.7400481345299625,0.0008398332200533455
cg04293489,-3.7389143559502735,0.0008423550152543169
cg04995849,-3.7386689624313374,0.0008429018021036642
cg08776619,-3.737810966109101,0.0008448163194767918
cg20014960,3.73760153474694,0.0008452842853230864
cg15396686,3.7371163097501228,0.0008463694738441585
cg04179670,-3.7369348676108625,0.000846775612207422
cg19146112,-3.736798920021889,0.0008470800407349993
cg04407317,-3.7358548477071842,0.000849197060068527
cg07089399,3.73524329244184,0.0008505711889930876
cg07029024,3.734989082777265,0.0008511430219971076
cg11585942,-3.734925944995029,0.0008512851057448983
cg24149278,-3.7346122649005524,0.0008519913473863
cg22162281,3.7344850306206867,0.0008522779747755383
cg07160871,3.7344589578743697,0.0008523367218548824
cg14983728,3.7343300568573055,0.0008526272195775001
cg16776065,3.7340528010190264,0.0008532523847866142
cg25283799,-3.7331684995891647,0.0008552493279240537
cg14269973,3.7330250052578444,0.0008555737991564898
cg12596243,-3.7329615902493827,0.0008557172322926118
cg20207567,3.732649807317377,0.0008564227698064273
cg03882914,3.732124774084327,0.0008576121581174184
cg00611397,-3.7319310811240776,0.0008580513492363914
cg22154659,3.731658507708668,0.0008586697707125073
cg16747564,3.7316200760752296,0.0008587570003810641
cg14073922,3.7314886361483,0.0008590553997516737
cg23666170,3.731036002867303,0.0008600837580730193
cg26013791,3.730982469138594,0.0008602054632769844
cg12844784,3.7302746307122163,0.0008618162667884321
cg24665368,-3.729910493345905,0.0008626460686638703
cg16572695,-3.7292514699070467,0.0008641498457136463
cg24732574,3.729221570760657,0.0008642181310410178
cg24789467,3.729156534091274,0.0008643666835869128
cg08336641,3.7287377455110637,0.0008653238507248301
cg00402417,3.728503736772408,0.0008658591427967915
cg18612255,3.728434192847059,0.0008660182859741774
cg20376082,-3.7283787294938673,0.0008661452278738842
cg22636316,-3.7282590102734203,0.000866419297503985
cg19595760,3.728089646844361,0.0008668071607745439
cg24126967,3.727922433022304,0.0008671902675059204
cg09086442,3.7268785203352826,0.0008695857362402623
cg03997398,3.7263414447298033,0.0008708206807459878
cg24828746,-3.7261292044336685,0.0008713091751872082
cg10096645,3.724215181564779,0.0008757266131969254
cg06418871,3.7240645222629563,0.0008760752517407033
cg16052975,3.7240206974967496,0.0008761766914482434
cg23853768,3.723699387566801,0.0008769207670368749
cg23739862,3.723618416203294,0.0008771083743094541
cg26138073,-3.7235354961848373,0.0008773005371466651
cg15115604,3.7234272803692687,0.0008775513835065877
cg00662002,3.723388699201236,0.0008776408323348879
cg13634713,-3.7231733968541683,0.0008781401653129117
cg13723551,3.7225453211616895,0.0008795983947510672
cg05892930,3.7214118801757885,0.0008822359368718089
cg26439733,3.72098794034758,0.0008832244369436084
cg03603987,-3.720909534530354,0.0008834073741524192
cg00419094,-3.720579619947715,0.0008841775394182727
cg17954373,3.720575307336704,0.0008841876112819731
cg24114890,3.7204514751078257,0.0008844768623676294
cg02524954,3.7197125978990577,0.0008862046751987767
cg00945234,3.7195663677446684,0.0008865470145933596
cg22911113,3.718851494741347,0.0008882224628129195
cg07080050,3.7187743276462566,0.0008884035041048828
cg13580226,-3.7183523058004395,0.0008893942445891895
cg14096553,-3.7179653186093415,0.000890303685466947
cg02078690,3.717605175985934,0.0008911508556307586
cg04821009,3.7168803188597708,0.0008928583369243972
cg04717837,3.7166714098998836,0.0008933510376903025
cg22471742,-3.7152594365960936,0.0008966880678699681
cg03880173,3.7151646260315077,0.0008969125767271982
cg05262634,-3.713948779037264,0.0008997965375311006
cg07145038,-3.71328184063834,0.0009013823420725011
cg06825039,3.7130453062384206,0.0009019454138507353
cg07586760,-3.7123893474435454,0.0009035087250854931
cg18670483,-3.712296900837154,0.000903729260616632
cg04927004,3.7116108739720057,0.0009053674508708076
cg21682062,-3.7112926779565414,0.0009061282670855109
cg02707114,-3.7112240295228425,0.0009062924893636032
cg10712668,-3.710921790042423,0.0009070158587763038
cg05670898,3.7107902832351845,0.0009073307784783089
cg12443227,3.709885165577189,0.0009095011628260987
cg25968367,3.709320038563534,0.0009108588511232442
cg01942751,-3.709081591719616,0.0009114323004540353
